,Plain top-3 (no overlay),Top-3 + abs-mom overlay,Top-3 + overlay + band(4),Top-2 + overlay,Top-4 + overlay,Top-3 + overlay + band(5),SPY buy & hold,Equal-weight sectors
2017-12-29,2.050050690481076,2.006559404207277,1.995996145950249,1.8847719318740523,2.066467534831998,2.0586574933505517,2.4483009001807536,2.329572156707271
2018-01-02,2.0758874656266477,2.0318480589627215,2.011937198660572,1.9070134457283903,2.0861853782804243,2.075098991837704,2.46582421874721,2.3422821431478464
2018-01-03,2.0931244429509306,2.0487193583460708,2.0275688171832926,1.9240894766756818,2.10199317611328,2.091221341908513,2.481420930631409,2.3534805988494645
2018-01-04,2.103738928594814,2.059108660468429,2.0381660122315792,1.9303204302936374,2.1148304840855072,2.1021512202246186,2.491879014777176,2.3580162931229567
2018-01-05,2.122707797884317,2.077675110184411,2.053045645346282,1.9486951627612983,2.130651751784645,2.1174979774175324,2.508486070970163,2.3700041594561894
2018-01-08,2.123832455656311,2.078775908637536,2.0521980514527653,1.9488451163444442,2.130761655605815,2.1166237745671177,2.5130718477429124,2.3770246767661245
2018-01-09,2.129152346939964,2.0839829398266376,2.0637212438341734,1.9577385416296396,2.1388556671037997,2.1285087205332895,2.5187602966897886,2.3768737263711883
2018-01-10,2.1211648220719064,2.076164868198087,2.06584263236088,1.9526394133156764,2.137259612561896,2.130696706915765,2.5149078806298113,2.3685088756330055
2018-01-11,2.1363653073032944,2.091042879132733,2.0749662680074055,1.9608352184670816,2.1513426412393093,2.1401067656117343,2.5332562499307483,2.3842387969606884
2018-01-12,2.147116552470908,2.101566039461491,2.0905327947408954,1.9741051833164838,2.164283133156249,2.156161980432845,2.5497703404147667,2.3950739754049186
2018-01-16,2.139538048014019,2.0941483109836505,2.0893811208764017,1.9751748559395252,2.1570730911884044,2.1549741514704266,2.541054207220579,2.3863151822825914
2018-01-17,2.160440312989602,2.114607139904679,2.111789005024517,1.9994855165515133,2.1769474709107612,2.1780854980054607,2.5652747244336256,2.4052774903163137
2018-01-18,2.1614364145959066,2.1155821094773617,2.1122450799455623,2.0014820811045335,2.176960144081985,2.178555890724226,2.5609627420387477,2.3974833530017023
2018-01-19,2.1698430232052814,2.1238103740958687,2.1212592502031913,2.007159013329421,2.1872028120495197,2.1878530475272875,2.572614869458538,2.408148883008095
2018-01-22,2.179995739347136,2.133747703034747,2.1385142030205153,2.02349566276566,2.199320681729833,2.2056496940723553,2.5935318350546073,2.4259274003333764
2018-01-23,2.1795343709498822,2.1332961224467097,2.138890278199765,2.023015316606492,2.1995272254415563,2.2060375755757318,2.5990377012626005,2.43269121165918
2018-01-24,2.1790680180414737,2.132839663092611,2.1402361648115775,2.018168405096265,2.2028767950846038,2.207425714307477,2.5980279947974414,2.432878941112302
2018-01-25,2.188808973338045,2.1423739665842536,2.1436731274489187,2.02506261783499,2.209130333881981,2.21097057530437,2.5991284345188665,2.436607051554816
2018-01-26,2.2194621529477825,2.17237684704978,2.1756851081979143,2.0629763580103955,2.236376629372474,2.243987524850903,2.629221418565839,2.4574974709576094
2018-01-29,2.20242219448959,2.1556983868290893,2.1642576854987055,2.0508424887129015,2.2212729543198413,2.2322013551144826,2.611789790021093,2.4381111486059663
2018-01-30,2.1747352938560214,2.128598856511328,2.1330599529902834,2.0198221307954234,2.1931224721540485,2.2000242159279577,2.585001154895634,2.4151200912467687
2018-01-31,2.1688031509519896,2.1227925624589634,2.130051250968592,2.0118522254560194,2.190666468061418,2.1969210601554474,2.5862844962777567,2.4203015106945194
2018-02-01,2.1749738621166586,2.128832363609055,2.1376004513514206,2.010967739361887,2.19552774999003,2.2047072565208294,2.5833488209739697,2.409679407557474
2018-02-02,2.122982296108915,2.077943785001362,2.0907929331638937,1.9609481521399628,2.1484326267534417,2.1564302855169504,2.5271099887189505,2.361083648266131
2018-02-05,2.025546893844917,1.9825754491727172,1.9955950566695988,1.8754310606344158,2.0506861671180863,2.0582438124650504,2.421419299346326,2.272645819337501
2018-02-06,2.0696030499658833,2.0256969655275174,2.034167312423445,1.9194828045988719,2.08978034776952,2.098026987149131,2.469126654137835,2.3034660381686205
2018-02-07,2.062487064937639,2.018731944250277,2.025125663567333,1.90890500227226,2.0837679970635294,2.0887014890976214,2.455732256844652,2.2910871876720686
2018-02-08,1.9772294610432821,1.9352830580013936,1.9440317897789354,1.8325533449250897,2.001090471910031,2.005061793060117,2.363619982652259,2.21583271061974
2018-02-09,2.013086691545921,1.970379586788696,1.981480934876312,1.8648581889645788,2.035403185005776,2.0436865986894803,2.3991252293546275,2.246554816686935
2018-02-12,2.045397117577743,2.002004555629287,2.008822598364594,1.8966252835483388,2.0646671685341476,2.0718866132711837,2.4343549276091445,2.2752805780594847
2018-02-13,2.0515455743502837,2.0080225745083267,2.0138306793216714,1.901121614214943,2.0696978569819193,2.0770519155241525,2.4404104555646744,2.2809491934160917
2018-02-14,2.0890134861081378,2.044695614371594,2.0497453368661227,1.9305942201195074,2.1039255853411896,2.114094060633007,2.4733464681282813,2.3018448493412573
2018-02-15,2.1166384756043484,2.071734546980495,2.074130307470073,1.9636210420447655,2.130634377597678,2.1392445613295186,2.5049071303662402,2.327902728234853
2018-02-16,2.114791193454373,2.0699264544355307,2.077054124566486,1.9624037974581303,2.1330270776148668,2.1422601673400457,2.505640810000826,2.330925222199747
2018-02-20,2.106164613500999,2.0614828851072398,2.0679522489421776,1.9534444958496675,2.1206485158797994,2.1328725517900136,2.489953045938546,2.3118231347030593
2018-02-21,2.1027772100032496,2.0581673444838713,2.061626156432985,1.9473779438649201,2.1159064244067634,2.1263478609612756,2.4775672388841716,2.2948990792438138
2018-02-22,2.1024122679847,2.057810144614272,2.055678227686429,1.9549879331938202,2.114821694288694,2.1202132057872882,2.480778941018532,2.302928207959048
2018-02-23,2.1334541390170694,2.0881934705161176,2.0912656875145026,1.9836365177549937,2.1466680430062066,2.1569178812913066,2.5203203027461125,2.340788975139437
2018-02-26,2.165152684384909,2.1192195395800995,2.1215732677138117,2.0128612236455687,2.1773952787345587,2.188176923153297,2.5495869603713452,2.360266063498114
2018-02-27,2.1419766195147583,2.0965351488313,2.1003743244564856,1.990083480969904,2.1542433012000846,2.1663124704205834,2.5177513875291644,2.327031305691992
2018-02-28,2.1160523705762673,2.0711608760164495,2.073759624035992,1.9678828747612098,2.1260876709785386,2.1395703677651112,2.4922465721685505,2.300288715637514
2018-03-01,2.084553274683816,2.0403300251596868,2.0428900887807684,1.9409837034162336,2.091949744626048,2.1040384572658763,2.456007007987967,2.277537514497368
2018-03-02,2.0935631980525153,2.04914880537356,2.0517199341841597,1.9511665686381177,2.098600369405523,2.11958293061462,2.4686675661856565,2.284113616114717
2018-03-05,2.1188123072911518,2.0738622613997397,2.0764643989289993,1.9727552679540608,2.1238681802789996,2.143125620146485,2.4972007036372115,2.312504419219275
2018-03-06,2.12817573642754,2.083027047849405,2.0856406847126427,1.981727462853032,2.1332815263859994,2.146641575576467,2.503530823275149,2.3168816802367447
2018-03-07,2.1260740568958054,2.0809699548962337,2.083581010662899,1.9804996400815689,2.1316287551090913,2.153026636673782,2.5026140825189587,2.3118833794410976
2018-03-08,2.1336137659343186,2.088349710990297,2.0909700263595146,1.9879497945475995,2.140084174727301,2.1632203607478164,2.514724181664575,2.3228567727775538
2018-03-09,2.175250046762785,2.129102689070546,2.1317741384305138,2.0221738969328356,2.18317846305698,2.2046435935353412,2.5584856763044166,2.3571777136566086
2018-03-12,2.177455392418389,2.131261248898031,2.133935406668119,2.0286584912976253,2.178113819038613,2.2013384172978494,2.555274771474593,2.3550266685079855
2018-03-13,2.155928842892682,2.1101913794594345,2.112839100228848,2.009876727906342,2.1592573237352304,2.1856449067314894,2.538761318834203,2.345621059614949
2018-03-14,2.1463640590698443,2.10082951001004,2.1034654841594915,2.007781162808663,2.146224833021516,2.173304931517262,2.5257322464796927,2.3350416834916015
2018-03-15,2.14627672115676,2.1007440249478133,2.103379891836579,2.0073184626212783,2.1476848241970163,2.172783638214888,2.5229807485238624,2.32925974161065
2018-03-16,2.145394904457415,2.099880915757844,2.1025156996774768,2.0052331401227943,2.1498537981336567,2.172648245689158,2.5257161409280537,2.335648066275742
2018-03-19,2.1170171796184762,2.0721052168885556,2.0747051498010727,1.9728304998949824,2.1243618804518993,2.14122024112229,2.49154350902817,2.30782892043643
2018-03-20,2.122636592180136,2.0776054150905194,2.0802122492676123,1.9782750194464958,2.130406481616476,2.143661762042524,2.4957794285702555,2.3106725067859832
2018-03-21,2.1175921957216333,2.0726680341763024,2.0752686732726455,1.9715800319798884,2.1272319915705746,2.136048635103474,2.490990179679765,2.311171087697879
2018-03-22,2.0583454999694535,2.0146782414937388,2.0172061190481694,1.9251911891503117,2.065041092541822,2.070902470479732,2.4287226089016456,2.264301469884576
2018-03-23,2.005817266960584,1.9632643811342154,1.9657277481673565,1.8806490090921497,2.0179386128301373,2.017230680465634,2.376955379409733,2.2237520992127555
2018-03-26,2.0725965404917748,2.0286269499391345,2.0311723293587596,1.944044743736866,2.0805144390401606,2.078442338615938,2.44198656717264,2.2727007553251752
2018-03-27,2.0234127290174064,1.9804865600907777,1.982971536311295,1.8939059309114596,2.0362805209289068,2.034430008536271,2.400444130519083,2.2500654239432225
2018-03-28,2.011814514932053,1.9691343990671333,1.971605131388821,1.8760167466380855,2.0257999243394527,2.0348145886528,2.393350830978705,2.246658087090524
2018-03-29,2.043578488089074,2.0002245078869554,2.00273424990589,1.9067356242670501,2.0571836273717894,2.061822007490375,2.4239320843238956,2.2736433038310917
2018-04-02,1.993028879832545,1.9507472962759929,1.953194957745234,1.8629078072554754,2.008427205750122,2.01082113065555,2.3716129606317438,2.227308901500948
2018-04-03,2.0171373324720756,1.974344294432845,1.976821563767384,1.8848833782623775,2.03362100269177,2.035144805282407,2.402009558246257,2.2542440297617645
2018-04-04,2.045980961853876,2.0025760138026425,2.005088706326973,1.9080272773756706,2.0576129003057497,2.0642459287195116,2.4277092348356173,2.275864304974631
2018-04-05,2.063374224731738,2.019600283182652,2.0221343365712436,1.9195694608573293,2.075936756729505,2.081794465461634,2.446868781772099,2.294692162047579
2018-04-06,2.0153278438899886,1.9725731936751663,1.9750482407561658,1.8729386900447869,2.0253319296734826,2.0333191629581244,2.392338254217214,2.2505317299854237
2018-04-09,2.022626156581398,1.9797166745821462,1.9822006848040947,1.885411936342395,2.029319027130078,2.040682629452022,2.404127836939115,2.2570652901423784
2018-04-10,2.0575170359140587,2.0138673530854097,2.0163942131936965,1.9227606622519755,2.0633457712847463,2.075884988102822,2.4423550813294597,2.285361261955623
2018-04-11,2.043217813614081,1.9998714850260997,2.0023807840966024,1.9056659926312,2.0488114196850407,2.061458113187115,2.4295511677760877,2.277647750661885
2018-04-12,2.0662626643923927,2.0224274453555116,2.0249650460697515,1.9337773059204872,2.0734793261720577,2.0847086909217065,2.4495400708915476,2.286542499342165
2018-04-13,2.0497611427717692,2.0062759991764803,2.0087933341840545,1.916047341094441,2.0597747126833745,2.068059856226694,2.4423550813294597,2.286811922110781
2018-04-16,2.063147635691176,2.0193785011689975,2.021912276281007,1.9276292100928252,2.075004174608015,2.0815658536059067,2.462435674466629,2.3074834373525626
2018-04-17,2.0888370516969337,2.044522922970026,2.0470882475464514,1.945699944580289,2.0987610529292557,2.107484605241316,2.4887797325824756,2.3292058634443555
2018-04-18,2.0870461275664445,2.0427699928239855,2.0453331179460865,1.9385813147230673,2.1028086697114556,2.10567769309798,2.4906219844447595,2.333584765085806
2018-04-19,2.08739453856835,2.043111012378111,2.045674565387732,1.942174780548534,2.1016178286651934,2.1060292144491624,2.476805175208082,2.318182530708382
2018-04-20,2.0708294683550657,2.0268973657730993,2.0294405750313045,1.928968239325519,2.086826848173954,2.089316263847832,2.4558033764093166,2.300196068498753
2018-04-23,2.069068680732878,2.0251739327972627,2.0277149796121323,1.9244331731429722,2.084874275139295,2.0875397572486962,2.4554351811743116,2.3013804727749645
2018-04-24,2.0416845948651092,1.9983707931096792,2.0008782092167716,1.9014494219310114,2.0495923383810593,2.0599112070235623,2.422366975518536,2.275404329094513
2018-04-25,2.044119222059443,2.0007537703283464,2.0032641764288286,1.9009038982718813,2.052884263268504,2.062367568723673,2.4283536163621036,2.2807894630679635
2018-04-26,2.067749651302083,2.0238828862289617,2.026422313128763,1.9184457832858308,2.0688559882862223,2.0862089525231657,2.453039918885437,2.302245586793876
2018-04-27,2.0706494310773342,2.026721147938869,2.0292641360912427,1.9180802371932513,2.070006822965993,2.0891346193337808,2.455342534387158,2.3069459996499444
2018-04-30,2.056535817560407,2.0129069510210886,2.016109027462636,1.903166805041205,2.0531514076743016,2.075591388382064,2.436459652124879,2.2899618377633355
2018-05-01,2.062240283246968,2.0184903979682765,2.025679659495385,1.9154333944935673,2.058115925643243,2.0854443879758158,2.440788696836841,2.2893916795413727
2018-05-02,2.0477856674471417,2.004342433041351,2.012770358674654,1.9036696333935277,2.043778359358852,2.0721542170333915,2.424393085806962,2.2745497542883473
2018-05-03,2.0452264898524954,2.00183754772636,2.005698239623775,1.8978770066272637,2.0395851582601328,2.064873445408609,2.4190505075680657,2.2705518587201894
2018-05-04,2.075040076456139,2.0310186469306197,2.035951300812936,1.9283261232565159,2.068590856530999,2.09601907911248,2.4503683108441745,2.296081526396087
2018-05-07,2.089013394530495,2.0446955247367478,2.0474515854365465,1.941398658451921,2.0807859073916495,2.107858662886751,2.458659002337629,2.2992568799027366
2018-05-08,2.1002648572973586,2.0557082906799353,2.0507915090695246,1.950165560314748,2.087032682192968,2.1112971261027944,2.458659002337629,2.293439230520553
2018-05-09,2.126799294254912,2.081679806535492,2.071786234407397,1.9765896414996997,2.1086828547560232,2.1329112702384303,2.4824229829730156,2.312971063006699
2018-05-10,2.1467138387940334,2.1011718692493666,2.0891190689842785,1.9976457387913298,2.1254749118792495,2.1507554848587596,2.5056358667126992,2.3334995704597548
